#kx	 ky	 value	 error
1.0799224746714913	 -2.748893571891069	 0.12584707057764616	 0.0017952186895799965
1.1780972450961724	 -2.748893571891069	 0.1413859518212092	 0.001996327212410396
1.2762720155208536	 -2.748893571891069	 0.16178039716510761	 0.002136984880759221
1.3744467859455345	 -2.748893571891069	 0.18037143413276333	 0.0024810516113509045
1.4726215563702154	 -2.748893571891069	 0.18758020843707893	 0.0027024662108596064
1.5707963267948966	 -2.748893571891069	 0.2016860754765843	 0.0028815254307121016
1.6689710972195777	 -2.748893571891069	 0.21468867160783586	 0.0029708283064442606
1.7671458676442586	 -2.748893571891069	 0.23069316948788135	 0.0033402935139154586
1.8653206380689396	 -2.748893571891069	 0.2348978131871394	 0.0032945874641656455
1.9634954084936207	 -2.748893571891069	 0.2410923749548585	 0.0034058738747286045
2.061670178918302	 -2.748893571891069	 0.2464868608853893	 0.0034210573913618495
2.1598449493429825	 -2.748893571891069	 0.2610999921690269	 0.0037830855170164403
2.2580197197676637	 -2.748893571891069	 0.25735187040964175	 0.0035241027988215674
2.356194490192345	 -2.748893571891069	 0.26139679396393634	 0.0035884640625839675
2.454369260617026	 -2.748893571891069	 0.2648422119574147	 0.003858097835102066
2.552544031041707	 -2.748893571891069	 0.27179190872572423	 0.0038221829955996174
2.650718801466388	 -2.748893571891069	 0.2730618385600342	 0.003868840157905964
2.748893571891069	 -2.748893571891069	 0.27775057428031924	 0.0038980343071246073
2.84706834231575	 -2.748893571891069	 0.27257088744718994	 0.0037767664549430762
2.945243112740431	 -2.748893571891069	 0.27746423529111613	 0.003970498224697327
3.043417883165112	 -2.748893571891069	 0.2697568925017762	 0.0037844230167656035
3.141592653589793	 -2.748893571891069	 0.26866645948949086	 0.003836183168468634

-3.141592653589793	 -2.650718801466388	 0.26972025018328233	 0.0036686141327885186
-3.043417883165112	 -2.650718801466388	 0.26798551256937253	 0.003872156331639859
-2.945243112740431	 -2.650718801466388	 0.27674816863256374	 0.004004895065147269
-2.84706834231575	 -2.650718801466388	 0.2761245932353046	 0.003918913542115895
-2.748893571891069	 -2.650718801466388	 0.27516366982714335	 0.0037399272935407014
-2.650718801466388	 -2.650718801466388	 0.27556376411166317	 0.0038516497310298096
-2.552544031041707	 -2.650718801466388	 0.2768186009344595	 0.003905636501531543
-2.454369260617026	 -2.650718801466388	 0.27439749494005927	 0.003805257711259628
-2.356194490192345	 -2.650718801466388	 0.2690180466208174	 0.003605792039527158
-2.2580197197676637	 -2.650718801466388	 0.26830696094656364	 0.003800666454856524
-2.1598449493429825	 -2.650718801466388	 0.26259439556152236	 0.0038143269208718504
-2.061670178918302	 -2.650718801466388	 0.2609401243807861	 0.0036543461450018358
-1.9634954084936207	 -2.650718801466388	 0.24900759021838817	 0.0035140065213719327
-1.8653206380689396	 -2.650718801466388	 0.2432651534052349	 0.003433856818257969
-1.7671458676442586	 -2.650718801466388	 0.23674033426682714	 0.003259489328450424
-1.6689710972195777	 -2.650718801466388	 0.22282226847434647	 0.0031790005133913307
-1.5707963267948966	 -2.650718801466388	 0.2100355335713258	 0.002980034585844487
-1.4726215563702154	 -2.650718801466388	 0.19995966995861644	 0.0029135127299313693
-1.3744467859455345	 -2.650718801466388	 0.18448150370221297	 0.0025400571440898478
-1.2762720155208536	 -2.650718801466388	 0.17243893305652755	 0.002335421613717446
-1.1780972450961724	 -2.650718801466388	 0.15158918212357442	 0.0021253488338025426
-1.0799224746714913	 -2.650718801466388	 0.13111648400051062	 0.0018595705717089862
-0.9817477042468103	 -2.650718801466388	 0.11731159354697422	 0.0016367853346736306
